image_path,text
iam_images/1899.png,"Nevertheless , the tour has been an immense"
iam_images/1900.png,would be pleasanter if such cruel and feudal
iam_images/1901.png,tonight from their tour in the East . The duke's
iam_images/1902.png,THE Queen and the Duke of Edinburgh come home
iam_images/1903.png,dropped from future Royal programmes .
iam_images/1904.png,performances as tiger and rhino hunts were
iam_images/1905.png,trigger-finger and the ritual slaughter of beasts
iam_images/1906.png,success . The Queen has won a triumph . It
iam_images/1907.png,yesterday by the Dutch - has made the gesture
iam_images/1908.png,Pakistan are happy memories . WEST GERMANY - followed
iam_images/1909.png,of a good neighbour . She has put up the value
iam_images/1910.png,of her money .
iam_images/1911.png,their visit . The warmth of their welcome in India and
iam_images/1912.png,But the Queen and the Duke have pleased millions by
iam_images/1913.png,"their balances , will gain some immediate help ."
iam_images/1914.png,Germany exports will be made a little dearer .
iam_images/1915.png,What it means in practical terms is that our
iam_images/1916.png,"for Germans to buy , while the goods which"
iam_images/1917.png,in the direction of live-and-let-live . Hopes
iam_images/1918.png,"Certainly , the rise is very small . But it is a step"
iam_images/1919.png,"co-operation , which is the only way to solve the"
iam_images/1920.png,exports to Germany will now be a little cheaper
iam_images/1921.png,"Britain and the U.S. , which have problems with"
iam_images/1922.png,payments difficulties that upset the Western world .
iam_images/1923.png,will now grow brighter of further international
iam_images/1924.png,dollars have been drained into Germany .
iam_images/1925.png,as a means to curb rising prices at home . She is
iam_images/1926.png,also aware how # unpopular she has been growing
iam_images/1927.png,should . Germany exports much more than she imports .
iam_images/1928.png,by failing until now to co-operate as a creditor nation
iam_images/1929.png,Booming Germany is deliberately encouraging more imports
iam_images/1930.png,For upwards of five years the world's reserves of
iam_images/1931.png,Germany's massive trading surplus and choke
iam_images/1932.png,the strength of Germany's trading position has attracted
iam_images/1933.png,off speculation against dollar and pound ?
iam_images/1934.png,Germany has no tradition of trading abroad . In addition
iam_images/1935.png,"hoping for the mark to rise , as has now happened ."
iam_images/1936.png,There they have stayed uselessly locked up because
iam_images/1937.png,"speculators to hold marks rather than pounds or dollars ,"
iam_images/1938.png,WILL the new valuation be enough to correct
iam_images/1939.png,"share in giving aid to underdeveloped nations , the"
iam_images/1940.png,to optimism is the sign that Germany and the
iam_images/1941.png,world outlook will be brighter . What gives rise
iam_images/1942.png,"good-neighbour gesture , Germany takes a really big"
iam_images/1943.png,other leading Western nations are at long last
iam_images/1944.png,moving towards a solution of currency problems
iam_images/1945.png,by co-operation .
iam_images/1946.png,"That is doubtful . If however , in addition to her new"
iam_images/1947.png,idea that moral regeneration would solve
iam_images/1948.png,and our local and national Parliaments .
iam_images/1949.png,for by that curious body Moral Re-Armament .
iam_images/1950.png,"of politics , perhaps , or carried away by the"
iam_images/1951.png,all our problems . So it would . While we are
iam_images/1952.png,Those who lend their names to this kind of
iam_images/1953.png,"waiting for the millenium , however , most of us"
iam_images/1954.png,would prefer to put our hopes for earthly justice in
iam_images/1955.png,"instruments of democracy , such as trade unions"
iam_images/1956.png,"advertisement are worthy people , a little innocent"
iam_images/1957.png,"A CURIOUS advertisement on page nine , paid"
iam_images/1958.png,"advertisement falls into neither category , though"
iam_images/1959.png,"deeply repugnant to our readers , it is right to"
iam_images/1960.png,exercise editorial discretion . The MRA
iam_images/1961.png,contains statements whose factual truth is
iam_images/1962.png,which we disagree . When an advertisement
iam_images/1963.png,Should the Herald publish such advertisements ?
iam_images/1964.png,"doubtful , or where the total content would be"
iam_images/1965.png,many readers will dislike it .
iam_images/1966.png,be wrong to refuse all political advertisements with
iam_images/1967.png,This is a difficult question . It would obviously
iam_images/1968.png,Government was to denounce the United
iam_images/1969.png,"more logical to send in more men ,"
iam_images/1970.png,would be taken home . The reaction can be
iam_images/1971.png,to say that its 400 troops in the Congo
iam_images/1972.png,a # dignified exit . IF the UN is
iam_images/1973.png,not weaken it further by desertion .
iam_images/1974.png,The first reaction of the Sudanese
iam_images/1975.png,"blamed for being weak , it would be"
iam_images/1976.png,"Nations for "" negligence and impotence , "" and"
iam_images/1977.png,understood . The Sudan's concern for its
iam_images/1978.png,men is natural . But this could hardly be
iam_images/1979.png,Mr. Hammarskjold to use force if necessary to
iam_images/1980.png,responsibility rightly belongs to the nations
iam_images/1981.png,which have undertaken the task of pre-
iam_images/1982.png,serving peace in the Congo . That is not a
iam_images/1983.png,"ceremonial duty , and the soldiers have every"
iam_images/1984.png,It is unjust to pass the buck to Mr.
iam_images/1985.png,"prevent civil war , it was clear that new dangers"
iam_images/1986.png,Hammarskjold and the UN's servants . The
iam_images/1987.png,would arise unless it gave him the political ...
iam_images/1988.png,right to blame the politicians unless they see
iam_images/1989.png,it through . When the United Nations instructed
iam_images/1990.png,made . India has responded handsomely by providing
iam_images/1991.png,"If the UN forces were thick enough on the ground ,"
iam_images/1992.png,which have set their hands to this plough .
iam_images/1993.png,"3,000 men , who must take about a fortnight to arrive ."
iam_images/1994.png,That was the first point that Mr. Hammarskjold
iam_images/1995.png,happen . THE UN's ability to keep peace depends
iam_images/1996.png,simply on adequate support by the nations
iam_images/1997.png,such incidents as that at Matadi would not
iam_images/1998.png,The big Powers involved in the Cold War
iam_images/1999.png,It is to be hoped that the UN will be
iam_images/2000.png,re-established in their port by negotiation
iam_images/2001.png,must of course keep out . The Americans were
iam_images/2002.png,non-combatant help was wanted ; but they
iam_images/2003.png,in fighting . Yesterday the ships turned away
iam_images/2004.png,justified in diverting naval ships in case
iam_images/2005.png,"again , satisfied that they were not required ."
iam_images/2006.png,and that there will be no more outrages .
iam_images/2007.png,stressed that there was no intention to intervene
iam_images/2008.png,of UN conciliators they are meeting for
iam_images/2009.png,relief when this strife-torn land gets
iam_images/2010.png,Madagascar ) . THE world will sigh with
iam_images/2011.png,they must go . The best news for the Congo
iam_images/2012.png,"the first time , in Malagasy ( formerly"
iam_images/2013.png,itself a government which all outsiders
iam_images/2014.png,can recognise .
iam_images/2015.png,"But back , Mr. Hammarskjold is determined ,"
iam_images/2016.png,would be agreement between its rival
iam_images/2017.png,political leaders . Through the patient efforts
iam_images/2018.png,"who , under apartheid , will be forced back to"
iam_images/2019.png,really believes . A good neighbour to those Africans
iam_images/2020.png,"policy of good neighbourliness . "" We may be sure that"
iam_images/2021.png,"as a divine mission could have spoken of apartheid as "" a"
iam_images/2022.png,their tribal reserves with no prospect but a
iam_images/2023.png,he is not being hypocritical . That is what he
iam_images/2024.png,ONLY a man wrapped in the impenetrable cocoon of what he regards
iam_images/2025.png,cramped and primitive existence .
iam_images/2026.png,white stock .
iam_images/2027.png,Hitler in the thirties . It was Dr. Verwoerd who
iam_images/2028.png,A good neighbour to those Africans who will con-
iam_images/2029.png,that he proved to be to the Jews fleeing from
iam_images/2030.png,"water in the white areas of South Africa , without rights"
iam_images/2031.png,led a protest against admitting any of them
iam_images/2032.png,and without hope . THE same sort of good neighbour
iam_images/2033.png,"because they would "" defile "" the national"
iam_images/2034.png,tinue to live as hewers of wood and drawers of
iam_images/2035.png,woerd in his nightmare world . It is this that
iam_images/2036.png,"Commonwealth . Otherwise , he says , those inside the"
iam_images/2037.png,It is impossible to make contact with Dr. Ver-
iam_images/2038.png,makes illusory any hopes that he may be in-
iam_images/2039.png,"Capetown , Dr. Joost de Blank , has pleaded that"
iam_images/2040.png,country who still oppose apartheid will be
iam_images/2041.png,South Africa should be allowed to stay in the
iam_images/2042.png,left even more isolated and alone .
iam_images/2043.png,fluenced to change course . The Archbishop of
iam_images/2044.png,maintained an unflinching witness to what
iam_images/2045.png,"Christianity really means , must carry weight . But"
iam_images/2046.png,"what , in fact , can the other Commonwealth countries"
iam_images/2047.png,policy of appeasement has modified the
iam_images/2048.png,"actions of the Nationalists . On the contrary ,"
iam_images/2049.png,"The views of the Archbishop , who has"
iam_images/2050.png,do to bring support and comfort to this gallant
iam_images/2051.png,minority ? THERE is no evidence that the
iam_images/2052.png,apartheid is being applied ever more
iam_images/2053.png,ruthlessly .
iam_images/2054.png,step . If that is their decision they should also
iam_images/2055.png,way left to try to bring home to the people of
iam_images/2056.png,to disaster . It may be that the Commonwealth
iam_images/2057.png,apartheid as evil and indefensible .
iam_images/2058.png,Commonwealth now seems to be the only
iam_images/2059.png,Prime Ministers will decide against this final
iam_images/2060.png,South Africa that Dr. Verwoerd is leading them
iam_images/2061.png,go unequivocally on record that they regard
